NAME                                                     TYPE                                        TARGET                                  HTTP_STATUS  STATUS  TIMESTAMP
operation-1575492995601-598e70c5955c5-fa24b1de-d947ce80  stop                                        us-central1-a/instances/reducer-3       200          DONE    2019-12-04T12:56:35.969-08:00
operation-1575493011771-598e70d500fa7-0774c4ef-aa0cd62f  insert                                      us-central1-a/instances/instance-2      200          DONE    2019-12-04T12:56:53.248-08:00
operation-1575493050206-598e70f9a891a-fe2391d9-86b50aec  insert                                      us-central1-a/instances/reducer-4       200          DONE    2019-12-04T12:57:31.381-08:00
operation-1575493068419-598e710b07237-8201696c-a0a4bcea  insert                                      us-central1-a/instances/reducer-5       200          DONE    2019-12-04T12:57:49.670-08:00
operation-1575493096266-598e712595932-4e71b6ca-23ec934a  insert                                      us-central1-a/instances/reducer-6       200          DONE    2019-12-04T12:58:17.227-08:00
operation-1575493100817-598e7129ecd26-24ea5978-172a828d  stop                                        us-central1-a/instances/reducer-4       200          DONE    2019-12-04T12:58:21.174-08:00
operation-1575493105716-598e712e98b6b-284cd12a-f2ae797f  stop                                        us-central1-a/instances/reducer-5       200          DONE    2019-12-04T12:58:26.178-08:00
operation-1575493107415-598e713037af2-25dcbc1e-e4138d17  stop                                        us-central1-a/instances/reducer-6       200          DONE    2019-12-04T12:58:27.793-08:00
operation-1575493121284-598e713d71ae3-3d0ec167-34c4b4fd  delete                                      us-central1-a/instances/instance-2      200          DONE    2019-12-04T12:58:41.693-08:00
operation-1575493124839-598e7140d5706-2a44f732-8096b76c  stop                                        us-central1-a/instances/instance-1      200          DONE    2019-12-04T12:58:45.255-08:00
operation-1575493704982-598e736a1a026-08c72566-81119f2a  start                                       us-central1-a/instances/instance-1      200          DONE    2019-12-04T13:08:25.533-08:00
operation-1575493944896-598e744ee6ccb-f327daa8-daf5be02  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:12:25.561-08:00
operation-1575493945801-598e744fc39d8-f36b40bd-100ace3d  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:12:26.485-08:00
operation-1575493946680-598e74509a30e-d2f13beb-e74aecdc  start                                       us-central1-a/instances/mapper-3        200          DONE    2019-12-04T13:12:27.263-08:00
operation-1575493947478-598e74515d3c1-1f6b0961-45960856  start                                       us-central1-a/instances/mapper-4        200          DONE    2019-12-04T13:12:28.042-08:00
operation-1575493948214-598e745210e3c-59ac394d-6f78539a  start                                       us-central1-a/instances/mapper-5        200          DONE    2019-12-04T13:12:28.634-08:00
operation-1575493948998-598e7452d03e5-e4f61ed0-8182bae2  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:12:29.657-08:00
operation-1575494009964-598e748cf461e-7fab9d68-fedd4ecd  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:13:30.397-08:00
operation-1575494013604-598e74906d0b2-66eebf51-23b02c9b  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:13:34.077-08:00
operation-1575494015415-598e74922751b-ce99b0fc-28980f65  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:13:36.134-08:00
operation-1575494018282-598e7494e3302-7a13a31d-16fdc251  stop                                        us-central1-a/instances/mapper-4        200          DONE    2019-12-04T13:13:38.698-08:00
operation-1575494021226-598e7497b1e7b-dfd2f406-590cb5d8  stop                                        us-central1-a/instances/mapper-5        200          DONE    2019-12-04T13:13:41.681-08:00
operation-1575494038992-598e74a8a3627-6a461fa9-1af2840f  stop                                        us-central1-a/instances/mapper-3        200          DONE    2019-12-04T13:13:59.378-08:00
operation-1575494329162-598e75bd5d9d8-f21c6548-3ada32aa  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:18:49.772-08:00
operation-1575494329952-598e75be1e8c2-ef86c72c-25be43d5  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:18:50.566-08:00
operation-1575494330890-598e75bf03943-de7d5f9e-88ec5e4e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:18:51.320-08:00
operation-1575495409299-598e79c376ed7-67ebba23-26a36d8e  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:36:49.961-08:00
operation-1575495410141-598e79c444a54-d9de63e8-82b4826b  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:36:50.773-08:00
operation-1575495411094-598e79c52d2ee-d5d09305-5685e254  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:36:51.721-08:00
operation-1575495822388-598e7b4d6add8-72610c88-123453bf  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:43:43.035-08:00
operation-1575495823210-598e7b4e3387f-9d4fefd6-89bee1cc  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:43:43.667-08:00
operation-1575495823946-598e7b4ee73b2-83877d43-1cded805  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:43:44.386-08:00
operation-1575495832906-598e7b5772992-8a3d516e-c92135b6  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:43:53.528-08:00
operation-1575495833700-598e7b5834a00-131142e8-35f26de0  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:43:54.310-08:00
operation-1575495834615-598e7b5914024-3e2c5231-9866c2e6  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:43:55.108-08:00
operation-1575495948376-598e7bc5918b1-75c4d27e-bea66bc1  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:45:48.797-08:00
operation-1575495948957-598e7bc61f6a6-81ee21a4-d824af94  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:45:49.515-08:00
operation-1575495949811-598e7bc6efe21-6dab868d-efe597dc  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:45:50.422-08:00
operation-1575496056943-598e7c2d1b4b2-7452c0f5-1fd7ee7a  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T13:47:37.382-08:00
operation-1575496057630-598e7c2dc2e11-36eb7163-390e9ee2  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T13:47:37.988-08:00
operation-1575496060135-598e7c30267da-2604d63d-775f3592  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T13:47:40.474-08:00
operation-1575498621478-598e85bad6537-bec9a921-a8ea3792  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T14:30:22.170-08:00
operation-1575498622445-598e85bbc26a6-77978bb8-d0c2b33c  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T14:30:23.080-08:00
operation-1575498623402-598e85bcac322-377e27b3-793dda4e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T14:30:24.069-08:00
operation-1575503557606-598e981e4bbbb-2503463f-b526939f  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T15:52:38.216-08:00
operation-1575503558375-598e981f07a0c-16d2e5c2-a2af9213  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T15:52:39.020-08:00
operation-1575503559309-598e981feb731-e0ef035f-e6e5f9dc  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T15:52:39.919-08:00
operation-1575504436878-598e9b64d5df6-6f994934-468765a5  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T16:07:17.548-08:00
operation-1575504437730-598e9b65a5de6-6eb24974-a2f8ab5c  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T16:07:18.339-08:00
operation-1575504438621-598e9b667f3ba-13a786d2-9c3e49fc  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T16:07:19.268-08:00
operation-1575505653007-598e9feca0327-f97ca339-865c5d76  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T16:27:33.381-08:00
operation-1575505655986-598e9fef778ff-b86b53f0-2f7d5748  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T16:27:36.389-08:00
operation-1575505659132-598e9ff2778df-a0f19c9b-2d77fc50  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T16:27:39.583-08:00
operation-1575505665090-598e9ff826490-1f26febe-d94b859c  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T16:27:45.486-08:00
operation-1575506393779-598ea2af14d47-e9f1c3e9-7e1843c4  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T16:39:54.380-08:00
operation-1575506394577-598ea2afd7a0a-c304dbc2-bffc164f  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T16:39:55.261-08:00
operation-1575506395573-598ea2b0cae15-96c44451-d40ae594  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T16:39:56.164-08:00
operation-1575506654932-598ea3a822ff1-f7c9484c-5472ccde  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T16:44:15.672-08:00
operation-1575506655829-598ea3a8fdcdf-b380ca5b-48b0eb4e  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T16:44:16.449-08:00
operation-1575506656754-598ea3a9dfccc-45155c7b-077e93a6  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T16:44:17.326-08:00
operation-1575510218042-598eb0ee2edae-df7d7edb-97c4519a  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T17:43:38.595-08:00
operation-1575510221129-598eb0f120613-fd7a57c6-682e39b8  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T17:43:41.838-08:00
operation-1575510222678-598eb0f29a9ce-a5fbd3eb-37c43261  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T17:43:43.304-08:00
operation-1575510475691-598eb1e3e5725-3b13645b-50fdeaaf  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T17:47:56.397-08:00
operation-1575510476721-598eb1e4e0ba6-0d97bd83-ecb1d31c  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T17:47:57.358-08:00
operation-1575510477546-598eb1e5aa53a-314e614f-212108f7  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T17:47:58.160-08:00
operation-1575510540667-598eb221dcb71-59f8c18e-c8a558ec  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T17:49:01.328-08:00
operation-1575510541765-598eb222e8ab6-a341e374-1fed1616  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T17:49:02.311-08:00
operation-1575510542484-598eb223983a4-63e1944f-6f3c203d  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T17:49:03.000-08:00
operation-1575510775227-598eb3018e548-a1cfc99e-fa6814b8  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T17:52:55.689-08:00
operation-1575510775982-598eb302469fc-e5989180-d625e881  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T17:52:56.628-08:00
operation-1575510776906-598eb303281d1-4e2a7418-9ad67a00  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T17:52:57.510-08:00
operation-1575510839601-598eb33ef29f6-d850253b-bdd0c4a9  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T17:54:00.298-08:00
operation-1575510840746-598eb3400a0ef-2b120874-b4529d9d  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T17:54:01.445-08:00
operation-1575510841755-598eb34100758-0b76babc-5225201a  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T17:54:02.413-08:00
operation-1575510914315-598eb3863331b-8ff45659-58205d50  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T17:55:14.930-08:00
operation-1575510915226-598eb38711ba8-0c991b17-68821a20  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T17:55:15.830-08:00
operation-1575510915992-598eb387cca3a-c571849a-405b9d7c  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T17:55:16.532-08:00
operation-1575511423507-598eb56bcdaf6-e83db20e-058da4b6  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T18:03:44.113-08:00
operation-1575511427678-598eb56fc8284-3b65bba6-d86328c9  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T18:03:48.072-08:00
operation-1575511430168-598eb572280bc-d189d752-40310e9f  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T18:03:50.727-08:00
operation-1575512914266-598ebaf98080e-45452e64-bf529f84  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T18:28:34.879-08:00
operation-1575512915191-598ebafa626cb-2deba26d-2a2388e9  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T18:28:35.759-08:00
operation-1575512915929-598ebafb168cf-4925e477-6b54ef13  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T18:28:36.549-08:00
operation-1575513141094-598ebbd1d2783-9bd8d699-52ff078a  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T18:32:21.746-08:00
operation-1575513142060-598ebbd2be6b9-938897b3-9e15d9d8  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T18:32:22.608-08:00
operation-1575513142788-598ebbd36fffe-27532899-16a97d5c  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T18:32:23.199-08:00
operation-1575515246294-598ec3a97f56c-d88dcf6b-6deae81e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T19:07:26.934-08:00
operation-1575515247239-598ec3aa65fb5-eec5aee4-eaef5711  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T19:07:27.827-08:00
operation-1575515248112-598ec3ab3b1e7-78b57552-be70058a  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T19:07:28.606-08:00
operation-1575515519614-598ec4ae27c72-2694c9e2-e8dde591  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T19:12:00.254-08:00
operation-1575515520669-598ec4af29745-251e394e-e7746a03  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T19:12:01.348-08:00
operation-1575515521504-598ec4aff54fd-d9b4d992-22123e18  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T19:12:02.117-08:00
operation-1575521236913-598ed9fa98c5c-649399d5-3d0edc41  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T20:47:17.424-08:00
operation-1575521240534-598ed9fe0ccc4-2d4a4cd0-ca6a9d3e  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:47:21.212-08:00
operation-1575521240545-598ed9fe0f71e-97102b9f-b0158b2b  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T20:47:21.003-08:00
operation-1575521575195-598edb3d3543f-7bfb418d-4b5f364c  setMetadata                                 us-central1-a/instances/kv-store        200          DONE    2019-12-04T20:52:55.706-08:00
operation-1575521648380-598edb8300b2f-39ebc21b-10098437  setMetadata                                 us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:54:08.990-08:00
operation-1575521653535-598edb87eb3f7-0eae674d-59e7356e  setTags                                     us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:54:13.985-08:00
operation-1575521657894-598edb8c135a9-5ac6ae09-39ece322  setServiceAccount                           us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:54:18.547-08:00
operation-1575521663083-598edb910624f-72a74e38-4d4c94aa  compute.instances.updateDisplayDevice       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:54:23.678-08:00
operation-1575521698164-598edbb27ad68-a5656424-4e5e713a  setMetadata                                 us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:54:58.722-08:00
operation-1575521742757-598edbdd01cea-4ab333cf-2f763001  setMetadata                                 us-central1-a/instances/mapper-2        200          DONE    2019-12-04T20:55:43.181-08:00
operation-1575521822065-598edc28a441d-1310e388-666fe7fc  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T20:57:02.677-08:00
operation-1575521823008-598edc298a898-91cbc0fe-127c91bb  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T20:57:03.700-08:00
operation-1575521823902-598edc2a64b94-b8012a30-404bd1fb  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T20:57:04.573-08:00
operation-1575522418243-598ede6133832-16c7eec9-b4aacd80  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:06:58.698-08:00
operation-1575522629325-598edf2a811c7-339aebe5-f78c3b00  setMetadata                                 us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:10:30.019-08:00
operation-1575522644678-598edf392592d-3c934de4-52f1d82d  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:10:45.078-08:00
operation-1575522668228-598edf4f9adfa-c32e3ccc-0bb9b4f2  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:11:08.784-08:00
operation-1575522875409-598ee0153046f-bf7caf56-8bf6c6f5  setMetadata                                 us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:14:36.020-08:00
operation-1575522902554-598ee02f13947-1f880259-2bb3abb9  setMetadata                                 us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:15:02.969-08:00
operation-1575522946063-598ee05891aba-531b368a-a59524d3  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:15:46.530-08:00
operation-1575522946833-598ee0594ddfc-02e9bfff-98e78200  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:15:47.329-08:00
operation-1575522947648-598ee05a14b19-7909bc1f-bfffbcd2  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:15:48.149-08:00
operation-1575523231055-598ee1685be68-ee4e2ec7-5125ebea  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:20:31.700-08:00
operation-1575523231627-598ee168e795b-c7796fbe-e784677c  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:20:32.099-08:00
operation-1575523232147-598ee16966934-e4f0ea59-467460ca  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:20:32.710-08:00
operation-1575523474039-598ee2501633c-fedc2bc7-bd95b277  setMetadata                                 us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:24:34.734-08:00
operation-1575523549202-598ee297c483f-8b08b8da-348e9bad  setMetadata                                 us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:25:49.864-08:00
operation-1575523581592-598ee2b6a821b-eb4bee6a-42c35175  setMetadata                                 us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:26:22.203-08:00
operation-1575523620716-598ee2dbf7e63-a7df52b1-c5c40f79  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:27:01.369-08:00
operation-1575523621824-598ee2dd068e4-dcbbc30c-dd756383  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:27:02.459-08:00
operation-1575523622642-598ee2ddce49e-4986aa64-3d15f096  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:27:03.247-08:00
operation-1575523731863-598ee345f78e1-4d826767-5ce94172  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:28:52.311-08:00
operation-1575523733267-598ee3474e477-7bfb9baf-54ada80f  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:28:53.865-08:00
operation-1575523734164-598ee3482944e-dbed3b82-e1f9a814  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:28:54.711-08:00
operation-1575524395155-598ee5be87eb2-fab3861f-9fa367ef  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:39:55.767-08:00
operation-1575524396214-598ee5bf8a712-22ba3125-2ccfa156  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:39:56.884-08:00
operation-1575524397219-598ee5c080053-6439695b-d0f3050c  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:39:57.833-08:00
operation-1575524600822-598ee682abc7a-c0128b88-1c4fb390  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-04T21:43:21.174-08:00
operation-1575524600825-598ee682ac85c-4183153c-66f9ab84  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-04T21:43:21.335-08:00
operation-1575524601226-598ee6830e643-6033ec89-cd94d693  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-04T21:43:21.700-08:00
operation-1575593076479-598fe59a2572f-b787cdb9-92226266  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T16:44:37.113-08:00
operation-1575593077601-598fe59b372f0-b8a0bafe-94717049  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T16:44:38.263-08:00
operation-1575593078573-598fe59c24a78-02411742-8e1d9bd1  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T16:44:39.279-08:00
operation-1575593297220-598fe66ca937d-c6150147-caaff098  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-05T16:48:17.949-08:00
operation-1575593297221-598fe66ca9952-850e1ef4-68f5aae4  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-05T16:48:17.928-08:00
operation-1575593297999-598fe66d675b1-d1d29fed-24521293  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-05T16:48:18.691-08:00
operation-1575594149349-598fe99950a50-32e676c6-036401b6  setMetadata                                 us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:02:29.929-08:00
operation-1575594179861-598fe9b669bab-2a81338a-bbae95f3  setMetadata                                 us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:03:00.458-08:00
operation-1575594210843-598fe9d3f5c87-a99313fc-0e6f08a6  setMetadata                                 us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:03:31.427-08:00
operation-1575594248610-598fe9f7fa207-f40793f9-bc5289d3  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:04:09.278-08:00
operation-1575594249597-598fe9f8eb41f-7329b6ea-69dc9d6b  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:04:10.123-08:00
operation-1575594250432-598fe9f9b6f57-7a9222dc-66a169b0  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:04:11.070-08:00
operation-1575594308273-598fea30e06b4-bd74c1f7-48a87294  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:05:08.814-08:00
operation-1575594308355-598fea30f448d-86c8a45a-4e280e81  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:05:08.813-08:00
operation-1575594308827-598fea3167acc-56784f17-48e291f9  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:05:09.430-08:00
operation-1575594956500-598fec9b12df6-48249298-13ebde22  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:15:57.238-08:00
operation-1575594958221-598fec9cb70f4-594adce1-ce0eb498  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:15:58.739-08:00
operation-1575594958938-598fec9d662ee-aaa3f693-27e5860f  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:15:59.428-08:00
operation-1575594959660-598fec9e1650f-0ab55fe0-256dabd3  start                                       us-central1-a/instances/mapper-3        200          DONE    2019-12-05T17:16:00.285-08:00
operation-1575594960659-598fec9f0a508-d2ff9e8a-9ee664d6  start                                       us-central1-a/instances/mapper-4        200          DONE    2019-12-05T17:16:01.280-08:00
operation-1575594961496-598fec9fd683e-086c96d1-382abba3  start                                       us-central1-a/instances/mapper-5        200          DONE    2019-12-05T17:16:02.050-08:00
operation-1575595283943-598fedd358efe-11402102-f8bc7312  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:21:24.534-08:00
operation-1575595285856-598fedd52c1db-0e194566-72180a5c  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:21:26.418-08:00
operation-1575595286614-598fedd5e534a-65fb4598-02c33c56  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:21:27.231-08:00
operation-1575595287549-598fedd6c9793-04054986-772fbfb8  start                                       us-central1-a/instances/mapper-3        200          DONE    2019-12-05T17:21:28.125-08:00
operation-1575595288343-598fedd78b53c-bd100e29-83d12cfa  start                                       us-central1-a/instances/mapper-4        200          DONE    2019-12-05T17:21:29.051-08:00
operation-1575595289289-598fedd87228a-838b78ff-9d115228  start                                       us-central1-a/instances/mapper-5        200          DONE    2019-12-05T17:21:29.835-08:00
operation-1575595328532-598fedfddf16e-8dd02d0f-6d2c8a1e  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:22:09.074-08:00
operation-1575595328747-598fedfe13976-c6c05d14-1f09536e  stop                                        us-central1-a/instances/mapper-5        200          DONE    2019-12-05T17:22:09.182-08:00
operation-1575595328839-598fedfe29fa7-34d407da-9adac222  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:22:09.272-08:00
operation-1575595328948-598fedfe44825-6fae5465-9c7c0d81  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:22:09.370-08:00
operation-1575595328953-598fedfe45cf9-35cb6115-92c695af  stop                                        us-central1-a/instances/mapper-4        200          DONE    2019-12-05T17:22:09.381-08:00
operation-1575595329062-598fedfe606cd-0d19df07-3247f3cf  stop                                        us-central1-a/instances/mapper-3        200          DONE    2019-12-05T17:22:09.612-08:00
operation-1575595616308-598fef1050c4e-a5344828-44b46d9e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:26:56.969-08:00
operation-1575595617281-598fef113e524-3a10ea49-4bc16e7f  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:26:57.979-08:00
operation-1575595618304-598fef123810a-48ab9d14-da96691f  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:26:58.863-08:00
operation-1575595741344-598fef878f4a7-363f2c65-6d544ad5  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:29:01.914-08:00
operation-1575595742240-598fef8869db2-a0446de4-0708b883  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:29:02.838-08:00
operation-1575595742993-598fef8921cae-2b3a6c04-1bdb64e0  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:29:03.635-08:00
operation-1575596046478-598ff0aa8eb61-ed6a6591-d703f99a  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:34:06.909-08:00
operation-1575596047263-598ff0ab4e5b4-6540fd96-bee170e0  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:34:07.811-08:00
operation-1575596048116-598ff0ac1ecc3-7967f750-04570ff6  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:34:08.707-08:00
operation-1575596869802-598ff3bbbd818-86d18b81-96c5f14b  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:47:50.494-08:00
operation-1575596870250-598ff3bc2b0af-ebc622b1-7cc4493b  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:47:51.002-08:00
operation-1575596870300-598ff3bc3721f-6eff7a53-11ed3f0a  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:47:50.997-08:00
operation-1575596936945-598ff3fbc5e09-abfe7617-f45903b9  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:48:57.551-08:00
operation-1575596938688-598ff3fd6f6fe-99f20347-059e73ae  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:48:59.332-08:00
operation-1575596939563-598ff3fe452b1-4298e6f2-3ab24801  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:49:00.162-08:00
operation-1575596940541-598ff3ff33eeb-5841a0fa-45bc8843  start                                       us-central1-a/instances/mapper-3        200          DONE    2019-12-05T17:49:01.063-08:00
